wealth_human,expenditure_consumption,expenditure_tax,consumption_propensity,new_savings,cash_on_hand_real_desired,cash_on_hand_desired,cash_on_hand_current,saving_propensity,saving_propensity_optimist,saving_propensity_pessimist,income_current,income_average,income_wage,income_unemployment_benefit,income_gov_transfers,income_firm_owner_dividend,unemployed,reservation_wage,unemp_duration,unemp_duration_upper_bound,positive_sentiment,business_owner,c_f,c_h,c_excess_money,p_majority_op_adoption
8098,0,0,0.437586,0,0,0,0,0.198649,0.198649,0.298649,0,0,0,0,0,0,0,0,0,9,1,0,0.436609,0.168304,0.298649,0.126863
10417,0,0,0.271842,0,0,0,0,0.168304,0.168304,0.268304,0,0,0,0,0,0,0,0,0,8,1,0,0.513912,0.206956,0.268304,0.499138
9491,0,0,0.347667,0,0,0,0,0.206956,0.206956,0.306956,0,0,0,0,0,0,0,0,0,10,1,0,0.483046,0.191523,0.306956,0.186834
9629,0,0,0.601742,0,0,0,0,0.191523,0.191523,0.291523,0,0,0,0,0,0,0,0,0,9,1,0,0.487666,0.193833,0.291523,0.216997
9991,0,0,0.333438,0,0,0,0,0.193833,0.193833,0.293833,0,0,0,0,0,0,0,0,0,9,1,0,0.499712,0.199856,0.293833,0.328408
15628,0,0,0.490714,0,0,0,0,0.199856,0.199856,0.299856,0,0,0,0,0,0,0,0,0,9,1,0,0.68761,0.293805,0.299856,0.35554
5623,0,0,0.343126,0,0,0,0,0.293805,0.293805,0.393805,0,0,0,0,0,0,0,0,0,13,1,0,0.354117,0.127058,0.393805,0.306607
9253,0,0,0.605203,0,0,0,0,0.127058,0.127058,0.227058,0,0,0,0,0,0,0,0,0,7,1,0,0.475109,0.187554,0.227058,0.40412
11677,0,0,0.397769,0,0,0,0,0.187554,0.187554,0.287554,0,0,0,0,0,0,0,0,0,9,1,0,0.555908,0.227954,0.287554,0.354443
5967,0,0,0.437254,0,0,0,0,0.227954,0.227954,0.327954,0,0,0,0,0,0,0,0,0,11,1,0,0.365578,0.132789,0.327954,0.139872
11664,0,0,0.773358,0,0,0,0,0.132789,0.132789,0.232789,0,0,0,0,0,0,0,0,0,7,1,0,0.555486,0.227743,0.232789,0.162946
5411,0,0,0.601081,0,0,0,0,0.227743,0.227743,0.327743,0,0,0,0,0,0,0,0,0,11,1,0,0.347045,0.123522,0.327743,0.353768
8110,0,0,0.647593,0,0,0,0,0.123522,0.123522,0.223522,0,0,0,0,0,0,0,0,0,6,1,0,0.43703,0.168515,0.223522,0.322749
5722,0,0,0.646312,0,0,0,0,0.168515,0.168515,0.268515,0,0,0,0,0,0,0,0,0,8,1,0,0.357428,0.128714,0.268515,0.18387
9564,0,0,0.394976,0,0,0,0,0.128714,0.128714,0.228714,0,0,0,0,0,0,0,0,0,7,1,0,0.485487,0.192743,0.228714,0.345182
14565,0,0,0.624268,0,0,0,0,0.192743,0.192743,0.292743,0,0,0,0,0,0,0,0,0,9,1,0,0.652197,0.276099,0.292743,0.0239608
6234,0,0,0.442191,0,0,0,0,0.276099,0.276099,0.376099,0,0,0,0,0,0,0,0,0,13,1,0,0.374487,0.137243,0.376099,0.391329
10117,0,0,0.4343,0,0,0,0,0.137243,0.137243,0.237243,0,0,0,0,0,0,0,0,0,7,1,0,0.503927,0.201963,0.237243,0.451813
10659,0,0,0.616561,0,0,0,0,0.201963,0.201963,0.301963,0,0,0,0,0,0,0,0,0,10,1,0,0.521993,0.210997,0.301963,0.502552
8751,0,0,0.281566,0,0,0,0,0.210997,0.210997,0.310997,0,0,0,0,0,0,0,0,0,10,1,0,0.458391,0.179195,0.310997,0.279986
5436,0,0,0.230674,0,0,0,0,0.179195,0.179195,0.279195,0,0,0,0,0,0,0,0,0,9,1,0,0.347895,0.123947,0.279195,0.674689
6953,0,0,0.655118,0,0,0,0,0.123947,0.123947,0.223947,0,0,0,0,0,0,0,0,0,6,1,0,0.398445,0.149222,0.223947,0.141751
12034,0,0,0.47989,0,0,0,0,0.149222,0.149222,0.249222,0,0,0,0,0,0,0,0,0,7,1,0,0.567828,0.233914,0.249222,0.196703
6668,0,0,0.564542,0,0,0,0,0.233914,0.233914,0.333914,0,0,0,0,0,0,0,0,0,11,1,0,0.388959,0.144479,0.333914,0.38187
9814,0,0,0.323481,0,0,0,0,0.144479,0.144479,0.244479,0,0,0,0,0,0,0,0,0,7,1,0,0.493809,0.196905,0.244479,0.347729
6862,0,0,0.496395,0,0,0,0,0.196905,0.196905,0.296905,0,0,0,0,0,0,0,0,0,9,1,0,0.395417,0.147709,0.296905,0.264809
12104,0,0,0.523774,0,0,0,0,0.147709,0.147709,0.247709,0,0,0,0,0,0,0,0,0,7,1,0,0.570135,0.235068,0.247709,0.268416
7955,0,0,0.237735,0,0,0,0,0.235068,0.235068,0.335068,0,0,0,0,0,0,0,0,0,11,1,0,0.431846,0.165923,0.335068,0.342834
8745,0,0,0.660044,0,0,0,0,0.165923,0.165923,0.265923,0,0,0,0,0,0,0,0,0,8,1,0,0.45817,0.179085,0.265923,0.206772
15467,0,0,0.534349,0,0,0,0,0.179085,0.179085,0.279085,0,0,0,0,0,0,0,0,0,9,1,0,0.682238,0.291119,0.279085,0.262858
12021,0,0,0.530159,0,0,0,0,0.291119,0.291119,0.391119,0,0,0,0,0,0,0,0,0,13,1,0,0.567387,0.233694,0.391119,0.845983
12951,0,0,0.486982,0,0,0,0,0.233694,0.233694,0.333694,0,0,0,0,0,0,0,0,0,11,1,0,0.598396,0.249198,0.333694,0.215104
12926,0,0,0.532354,0,0,0,0,0.249198,0.249198,0.349198,0,0,0,0,0,0,0,0,0,11,1,0,0.597541,0.248771,0.349198,0.0812438
7899,0,0,0.478126,0,0,0,0,0.248771,0.248771,0.348771,0,0,0,0,0,0,0,0,0,11,1,0,0.429984,0.164992,0.348771,0.450328
12485,0,0,0.553026,0,0,0,0,0.164992,0.164992,0.264992,0,0,0,0,0,0,0,0,0,8,1,0,0.582845,0.241423,0.264992,0.239169
8843,0,0,0.465755,0,0,0,0,0.241423,0.241423,0.341423,0,0,0,0,0,0,0,0,0,11,1,0,0.46146,0.18073,0.341423,0.144402
8685,0,0,0.455503,0,0,0,0,0.18073,0.18073,0.28073,0,0,0,0,0,0,0,0,0,9,1,0,0.4562,0.1781,0.28073,0.473358
12331,0,0,0.370903,0,0,0,0,0.1781,0.1781,0.2781,0,0,0,0,0,0,0,0,0,9,1,0,0.577707,0.238854,0.2781,0.0897402
5631,0,0,0.445034,0,0,0,0,0.238854,0.238854,0.338854,0,0,0,0,0,0,0,0,0,11,1,0,0.354378,0.127189,0.338854,0.24113
4613,0,0,0.501668,0,0,0,0,0.127189,0.127189,0.227189,0,0,0,0,0,0,0,0,0,7,1,0,0.320449,0.110225,0.227189,0.310082
13102,0,0,0.239073,0,0,0,0,0.110225,0.110225,0.210225,0,0,0,0,0,0,0,0,0,6,1,0,0.603412,0.251706,0.210225,0.222202
9597,0,0,0.367956,0,0,0,0,0.251706,0.251706,0.351706,0,0,0,0,0,0,0,0,0,12,1,0,0.486594,0.193297,0.351706,0.466595
11290,0,0,0.592566,0,0,0,0,0.193297,0.193297,0.293297,0,0,0,0,0,0,0,0,0,9,1,0,0.543028,0.221514,0.293297,0.0232812
6469,0,0,0.255742,0,0,0,0,0.221514,0.221514,0.321514,0,0,0,0,0,0,0,0,0,10,1,0,0.382321,0.14116,0.321514,0.510872
9927,0,0,0.675478,0,0,0,0,0.14116,0.14116,0.24116,0,0,0,0,0,0,0,0,0,7,1,0,0.497597,0.198798,0.24116,0.0162866
10475,0,0,0.507815,0,0,0,0,0.198798,0.198798,0.298798,0,0,0,0,0,0,0,0,0,9,1,0,0.515849,0.207925,0.298798,0.258033
4754,0,0,0.354463,0,0,0,0,0.207925,0.207925,0.307925,0,0,0,0,0,0,0,0,0,10,1,0,0.325157,0.112578,0.307925,0.175819
13200,0,0,0.55601,0,0,0,0,0.112578,0.112578,0.212578,0,0,0,0,0,0,0,0,0,6,1,0,0.606696,0.253348,0.212578,0.0841269
10686,0,0,0.635135,0,0,0,0,0.253348,0.253348,0.353348,0,0,0,0,0,0,0,0,0,12,1,0,0.522899,0.21145,0.353348,0.245357
10603,0,0,0.717156,0,0,0,0,0.21145,0.21145,0.31145,0,0,0,0,0,0,0,0,0,10,1,0,0.520106,0.210053,0.31145,0.552172
9739,0,0,0.601203,0,0,0,0,0.210053,0.210053,0.310053,0,0,0,0,0,0,0,0,0,10,1,0,0.491322,0.195661,0.310053,0.320603
10647,0,0,0.282134,0,0,0,0,0.195661,0.195661,0.295661,0,0,0,0,0,0,0,0,0,9,1,0,0.521569,0.210785,0.295661,0.469205
9562,0,0,0.503855,0,0,0,0,0.210785,0.210785,0.310785,0,0,0,0,0,0,0,0,0,10,1,0,0.485417,0.192709,0.310785,0.283379
11060,0,0,0.434218,0,0,0,0,0.192709,0.192709,0.292709,0,0,0,0,0,0,0,0,0,9,1,0,0.53535,0.217675,0.292709,0.0238183
9315,0,0,0.482176,0,0,0,0,0.217675,0.217675,0.317675,0,0,0,0,0,0,0,0,0,10,1,0,0.47717,0.188585,0.317675,0.455877
9110,0,0,0.561568,0,0,0,0,0.188585,0.188585,0.288585,0,0,0,0,0,0,0,0,0,9,1,0,0.470335,0.185168,0.288585,0.294461
7418,0,0,0.512707,0,0,0,0,0.185168,0.185168,0.285168,0,0,0,0,0,0,0,0,0,9,1,0,0.413935,0.156968,0.285168,0.0940718
8900,0,0,0.610217,0,0,0,0,0.156968,0.156968,0.256968,0,0,0,0,0,0,0,0,0,8,1,0,0.463356,0.181678,0.256968,0.295945
10033,0,0,0.581691,0,0,0,0,0.181678,0.181678,0.281678,0,0,0,0,0,0,0,0,0,9,1,0,0.501112,0.200556,0.281678,0.343902
4781,0,0,0.741827,0,0,0,0,0.200556,0.200556,0.300556,0,0,0,0,0,0,0,0,0,10,1,0,0.326049,0.113024,0.300556,0.171515
7359,0,0,0.298721,0,0,0,0,0.113024,0.113024,0.213024,0,0,0,0,0,0,0,0,0,6,1,0,0.411971,0.155985,0.213024,0.511349
11851,0,0,0.4717,0,0,0,0,0.155985,0.155985,0.255985,0,0,0,0,0,0,0,0,0,8,1,0,0.561711,0.230855,0.255985,0.104823
5114,0,0,0.576403,0,0,0,0,0.230855,0.230855,0.330855,0,0,0,0,0,0,0,0,0,11,1,0,0.337161,0.118581,0.330855,0.397097
13509,0,0,0.407484,0,0,0,0,0.118581,0.118581,0.218581,0,0,0,0,0,0,0,0,0,6,1,0,0.616985,0.258493,0.218581,0.616215
10156,0,0,0.767661,0,0,0,0,0.258493,0.258493,0.358493,0,0,0,0,0,0,0,0,0,12,1,0,0.50521,0.202605,0.358493,0.663099
7089,0,0,0.815033,0,0,0,0,0.202605,0.202605,0.302605,0,0,0,0,0,0,0,0,0,10,1,0,0.402976,0.151488,0.302605,0.132727
11120,0,0,0.738875,0,0,0,0,0.151488,0.151488,0.251488,0,0,0,0,0,0,0,0,0,8,1,0,0.53734,0.21867,0.251488,0.196895
12702,0,0,0.48211,0,0,0,0,0.21867,0.21867,0.31867,0,0,0,0,0,0,0,0,0,10,1,0,0.59009,0.245045,0.31867,0.300929
14343,0,0,0.497729,0,0,0,0,0.245045,0.245045,0.345045,0,0,0,0,0,0,0,0,0,11,1,0,0.64477,0.272385,0.345045,0.387397
12024,0,0,0.571582,0,0,0,0,0.272385,0.272385,0.372385,0,0,0,0,0,0,0,0,0,12,1,0,0.567469,0.233734,0.372385,0.217688
5642,0,0,0.571658,0,0,0,0,0.233734,0.233734,0.333734,0,0,0,0,0,0,0,0,0,11,1,0,0.354756,0.127378,0.333734,0.24681
10077,0,0,0.583602,0,0,0,0,0.127378,0.127378,0.227378,0,0,0,0,0,0,0,0,0,7,1,0,0.50257,0.201285,0.227378,0.027494
8684,0,0,0.645508,0,0,0,0,0.201285,0.201285,0.301285,0,0,0,0,0,0,0,0,0,10,1,0,0.456145,0.178073,0.301285,0.197089
9643,0,0,0.445542,0,0,0,0,0.178073,0.178073,0.278073,0,0,0,0,0,0,0,0,0,9,1,0,0.488118,0.194059,0.278073,0.0956848
11231,0,0,0.70341,0,0,0,0,0.194059,0.194059,0.294059,0,0,0,0,0,0,0,0,0,9,1,0,0.541045,0.220523,0.294059,0.554548
10254,0,0,0.378591,0,0,0,0,0.220523,0.220523,0.320523,0,0,0,0,0,0,0,0,0,10,1,0,0.508472,0.204236,0.320523,0.339761
12204,0,0,0.29766,0,0,0,0,0.204236,0.204236,0.304236,0,0,0,0,0,0,0,0,0,10,1,0,0.573478,0.236739,0.304236,0.546028
11633,0,0,0.67796,0,0,0,0,0.236739,0.236739,0.336739,0,0,0,0,0,0,0,0,0,11,1,0,0.55446,0.22723,0.336739,0.0420396
14836,0,0,0.316865,0,0,0,0,0.22723,0.22723,0.32723,0,0,0,0,0,0,0,0,0,11,1,0,0.661218,0.280609,0.32723,0.221842
5974,0,0,0.391658,0,0,0,0,0.280609,0.280609,0.380609,0,0,0,0,0,0,0,0,0,13,1,0,0.365814,0.132907,0.380609,0.0570147
9434,0,0,0.539494,0,0,0,0,0.132907,0.132907,0.232907,0,0,0,0,0,0,0,0,0,7,1,0,0.481134,0.190567,0.232907,0.269429
11528,0,0,0.453842,0,0,0,0,0.190567,0.190567,0.290567,0,0,0,0,0,0,0,0,0,9,1,0,0.550935,0.225468,0.290567,0.406341
8149,0,0,0.388746,0,0,0,0,0.225468,0.225468,0.325468,0,0,0,0,0,0,0,0,0,11,1,0,0.438323,0.169161,0.325468,0.289056
15353,0,0,0.457085,0,0,0,0,0.169161,0.169161,0.269161,0,0,0,0,0,0,0,0,0,8,1,0,0.678441,0.28922,0.269161,0.324966
16300,0,0,0.264512,0,0,0,0,0.28922,0.28922,0.38922,0,0,0,0,0,0,0,0,0,13,1,0,0.710022,0.305011,0.38922,0.498453
14777,0,0,0.519915,0,0,0,0,0.305011,0.305011,0.405011,0,0,0,0,0,0,0,0,0,14,1,0,0.65925,0.279625,0.405011,0.457249
9642,0,0,0.283289,0,0,0,0,0.279625,0.279625,0.379625,0,0,0,0,0,0,0,0,0,13,1,0,0.488073,0.194037,0.379625,0.37671
9954,0,0,0.511229,0,0,0,0,0.194037,0.194037,0.294037,0,0,0,0,0,0,0,0,0,9,1,0,0.498486,0.199243,0.294037,0.164751
11431,0,0,0.558776,0,0,0,0,0.199243,0.199243,0.299243,0,0,0,0,0,0,0,0,0,9,1,0,0.547721,0.223861,0.299243,0.313361
11433,0,0,0.500178,0,0,0,0,0.223861,0.223861,0.323861,0,0,0,0,0,0,0,0,0,10,1,0,0.547772,0.223886,0.323861,0.169692
11672,0,0,0.545297,0,0,0,0,0.223886,0.223886,0.323886,0,0,0,0,0,0,0,0,0,10,1,0,0.555735,0.227867,0.323886,0.22902
12910,0,0,0.304953,0,0,0,0,0.227867,0.227867,0.327867,0,0,0,0,0,0,0,0,0,11,1,0,0.597005,0.248503,0.327867,0.0432614
8910,0,0,0.288754,0,0,0,0,0.248503,0.248503,0.348503,0,0,0,0,0,0,0,0,0,11,1,0,0.463694,0.181847,0.348503,0.256283
14068,0,0,0.320913,0,0,0,0,0.181847,0.181847,0.281847,0,0,0,0,0,0,0,0,0,9,1,0,0.635607,0.267803,0.281847,0.582562
7571,0,0,0.361162,0,0,0,0,0.267803,0.267803,0.367804,0,0,0,0,0,0,0,0,0,12,1,0,0.419061,0.15953,0.367804,0.251152
5953,0,0,0.36039,0,0,0,0,0.15953,0.15953,0.25953,0,0,0,0,0,0,0,0,0,8,1,0,0.365107,0.132553,0.25953,0.201608
13559,0,0,0.826924,0,0,0,0,0.132553,0.132553,0.232553,0,0,0,0,0,0,0,0,0,7,1,0,0.61864,0.25932,0.232553,0.21096
6337,0,0,0.499765,0,0,0,0,0.25932,0.25932,0.35932,0,0,0,0,0,0,0,0,0,12,1,0,0.37791,0.138955,0.35932,0.258755
7833,0,0,0.530649,0,0,0,0,0.138955,0.138955,0.238955,0,0,0,0,0,0,0,0,0,7,1,0,0.427772,0.163886,0.238955,0.148192
10789,0,0,0.46782,0,0,0,0,0.163886,0.163886,0.263886,0,0,0,0,0,0,0,0,0,8,1,0,0.526329,0.213165,0.263886,0.202779
9076,0,0,0.692026,0,0,0,0,0.213165,0.213165,0.313165,0,0,0,0,0,0,0,0,0,10,1,0,0.469228,0.184614,0.313165,0.357441
7774,0,0,0.38271,0,0,0,0,0.184614,0.184614,0.284614,0,0,0,0,0,0,0,0,0,9,1,0,0.425831,0.162915,0.284614,0.280416
9141,0,0,0.569566,0,0,0,0,0.162915,0.162915,0.262915,0,0,0,0,0,0,0,0,0,8,1,0,0.47139,0.185695,0.262915,0.322857
5290,0,0,0.59384,0,0,0,0,0.185695,0.185695,0.285695,0,0,0,0,0,0,0,0,0,9,1,0,0.343008,0.121504,0.285695,0.101321
10398,0,0,0.523964,0,0,0,0,0.121504,0.121504,0.221504,0,0,0,0,0,0,0,0,0,6,1,0,0.513277,0.206638,0.221504,0.215381
5665,0,0,0.33029,0,0,0,0,0.206638,0.206638,0.306638,0,0,0,0,0,0,0,0,0,10,1,0,0.355526,0.127763,0.306638,0.0924678
10224,0,0,0.438966,0,0,0,0,0.127763,0.127763,0.227763,0,0,0,0,0,0,0,0,0,7,1,0,0.507486,0.203743,0.227763,0.113905
11175,0,0,0.358719,0,0,0,0,0.203743,0.203743,0.303743,0,0,0,0,0,0,0,0,0,10,1,0,0.539184,0.219592,0.303743,0.219318
10003,0,0,0.351113,0,0,0,0,0.219592,0.219592,0.319592,0,0,0,0,0,0,0,0,0,10,1,0,0.500119,0.200059,0.319592,0.284847
20176,0,0,0.555583,0,0,0,0,0.200059,0.200059,0.300059,0,0,0,0,0,0,0,0,0,10,1,0,0.83921,0.369605,0.300059,0.065926
10905,0,0,0.230914,0,0,0,0,0.369605,0.369605,0.469605,0,0,0,0,0,0,0,0,0,16,1,0,0.530198,0.215099,0.469605,0.241938
6099,0,0,0.53824,0,0,0,0,0.215099,0.215099,0.315099,0,0,0,0,0,0,0,0,0,10,1,0,0.369969,0.134984,0.315099,0.115674
5775,0,0,0.369789,0,0,0,0,0.134984,0.134984,0.234984,0,0,0,0,0,0,0,0,0,7,1,0,0.359169,0.129585,0.234984,0.339594
6418,0,0,0.436494,0,0,0,0,0.129585,0.129585,0.229585,0,0,0,0,0,0,0,0,0,7,1,0,0.380609,0.140304,0.229585,0.69978
7223,0,0,0.444833,0,0,0,0,0.140304,0.140304,0.240304,0,0,0,0,0,0,0,0,0,7,1,0,0.407441,0.153721,0.240304,0.162828
7207,0,0,0.55321,0,0,0,0,0.153721,0.153721,0.253721,0,0,0,0,0,0,0,0,0,8,1,0,0.406926,0.153463,0.253721,0.033597
16538,0,0,0.335833,0,0,0,0,0.153463,0.153463,0.253463,0,0,0,0,0,0,0,0,0,8,1,0,0.717949,0.308975,0.253463,0.106689
9995,0,0,0.176681,0,0,0,0,0.308975,0.308975,0.408975,0,0,0,0,0,0,0,0,0,14,1,0,0.499844,0.199922,0.408975,0.19465
10612,0,0,0.635425,0,0,0,0,0.199922,0.199922,0.299922,0,0,0,0,0,0,0,0,0,9,1,0,0.520433,0.210216,0.299922,0.631539
9356,0,0,0.33383,0,0,0,0,0.210216,0.210216,0.310216,0,0,0,0,0,0,0,0,0,10,1,0,0.478547,0.189273,0.310216,0.180039
13840,0,0,0.834718,0,0,0,0,0.189273,0.189273,0.289273,0,0,0,0,0,0,0,0,0,9,1,0,0.628017,0.264009,0.289273,0.0366919
7654,0,0,0.666218,0,0,0,0,0.264009,0.264009,0.364009,0,0,0,0,0,0,0,0,0,12,1,0,0.421807,0.160903,0.364009,0.34681
11391,0,0,0.637335,0,0,0,0,0.160903,0.160903,0.260903,0,0,0,0,0,0,0,0,0,8,1,0,0.546378,0.223189,0.260903,0.159243
11876,0,0,0.380388,0,0,0,0,0.223189,0.223189,0.323189,0,0,0,0,0,0,0,0,0,10,1,0,0.56256,0.23128,0.323189,0.374542
10479,0,0,0.4351,0,0,0,0,0.23128,0.23128,0.33128,0,0,0,0,0,0,0,0,0,11,1,0,0.515976,0.207988,0.33128,0.25582
6605,0,0,0.548171,0,0,0,0,0.207988,0.207988,0.307988,0,0,0,0,0,0,0,0,0,10,1,0,0.38686,0.14343,0.307988,0.207976
8779,0,0,0.513427,0,0,0,0,0.14343,0.14343,0.24343,0,0,0,0,0,0,0,0,0,7,1,0,0.459311,0.179655,0.24343,0.189733
7174,0,0,0.349477,0,0,0,0,0.179655,0.179655,0.279655,0,0,0,0,0,0,0,0,0,9,1,0,0.405813,0.152906,0.279655,0.385684
7022,0,0,0.541066,0,0,0,0,0.152906,0.152906,0.252906,0,0,0,0,0,0,0,0,0,8,1,0,0.400742,0.150371,0.252906,0.394577
11111,0,0,0.361352,0,0,0,0,0.150371,0.150371,0.250371,0,0,0,0,0,0,0,0,0,8,1,0,0.537055,0.218528,0.250371,0.205081
4618,0,0,0.548007,0,0,0,0,0.218528,0.218528,0.318528,0,0,0,0,0,0,0,0,0,10,1,0,0.320609,0.110305,0.318528,0.699852
10764,0,0,0.512681,0,0,0,0,0.110305,0.110305,0.210305,0,0,0,0,0,0,0,0,0,6,1,0,0.525493,0.212747,0.210305,0.344235
7395,0,0,0.444244,0,0,0,0,0.212747,0.212747,0.312747,0,0,0,0,0,0,0,0,0,10,1,0,0.413192,0.156596,0.312747,0.212754
8729,0,0,0.477567,0,0,0,0,0.156596,0.156596,0.256596,0,0,0,0,0,0,0,0,0,8,1,0,0.457663,0.178831,0.256596,0.139393
8896,0,0,0.508982,0,0,0,0,0.178831,0.178831,0.278831,0,0,0,0,0,0,0,0,0,9,1,0,0.463222,0.181611,0.278831,0.486861
11064,0,0,0.289888,0,0,0,0,0.181611,0.181611,0.281611,0,0,0,0,0,0,0,0,0,9,1,0,0.535473,0.217737,0.281611,0.27829
6716,0,0,0.579265,0,0,0,0,0.217737,0.217737,0.317737,0,0,0,0,0,0,0,0,0,10,1,0,0.390555,0.145278,0.317737,0.358872
3533,0,0,0.430471,0,0,0,0,0.145278,0.145278,0.245278,0,0,0,0,0,0,0,0,0,7,1,0,0.284454,0.0922269,0.245278,0.238052
12708,0,0,0.564139,0,0,0,0,0.0922269,0.0922269,0.192227,0,0,0,0,0,0,0,0,0,5,1,0,0.590283,0.245142,0.192227,0.476654
6676,0,0,0.439859,0,0,0,0,0.245142,0.245142,0.345142,0,0,0,0,0,0,0,0,0,11,1,0,0.38922,0.14461,0.345142,0.222272
16694,0,0,0.472012,0,0,0,0,0.14461,0.14461,0.24461,0,0,0,0,0,0,0,0,0,7,1,0,0.723145,0.311573,0.24461,0.192579
13324,0,0,0.491672,0,0,0,0,0.311573,0.311573,0.411573,0,0,0,0,0,0,0,0,0,14,1,0,0.610812,0.255406,0.411573,0.0951328
12746,0,0,0.313981,0,0,0,0,0.255406,0.255406,0.355406,0,0,0,0,0,0,0,0,0,12,1,0,0.591557,0.245778,0.355406,0.497728
7607,0,0,0.585957,0,0,0,0,0.245778,0.245778,0.345778,0,0,0,0,0,0,0,0,0,11,1,0,0.420259,0.160129,0.345778,0.409807
8702,0,0,0.646747,0,0,0,0,0.160129,0.160129,0.260129,0,0,0,0,0,0,0,0,0,8,1,0,0.456733,0.178367,0.260129,0.401602
10963,0,0,0.327169,0,0,0,0,0.178367,0.178367,0.278367,0,0,0,0,0,0,0,0,0,9,1,0,0.532114,0.216057,0.278367,0.175031
10268,0,0,0.496492,0,0,0,0,0.216057,0.216057,0.316057,0,0,0,0,0,0,0,0,0,10,1,0,0.508951,0.204476,0.316057,0.752299
6989,0,0,0.63459,0,0,0,0,0.204476,0.204476,0.304476,0,0,0,0,0,0,0,0,0,10,1,0,0.399651,0.149826,0.304476,0.239292
10821,0,0,0.50962,0,0,0,0,0.149826,0.149826,0.249826,0,0,0,0,0,0,0,0,0,7,1,0,0.527377,0.213689,0.249826,0.579282
7227,0,0,0.276117,0,0,0,0,0.213689,0.213689,0.313689,0,0,0,0,0,0,0,0,0,10,1,0,0.407568,0.153784,0.313689,0.192466
10960,0,0,0.445759,0,0,0,0,0.153784,0.153784,0.253784,0,0,0,0,0,0,0,0,0,8,1,0,0.532005,0.216002,0.253784,0.363403
10253,0,0,0.25402,0,0,0,0,0.216002,0.216002,0.316002,0,0,0,0,0,0,0,0,0,10,1,0,0.508454,0.204227,0.316002,0.285113
8884,0,0,0.471325,0,0,0,0,0.204227,0.204227,0.304227,0,0,0,0,0,0,0,0,0,10,1,0,0.462829,0.181415,0.304227,0.0595891
9551,0,0,0.415351,0,0,0,0,0.181415,0.181415,0.281415,0,0,0,0,0,0,0,0,0,9,1,0,0.485045,0.192522,0.281415,0.334716
10179,0,0,0.59366,0,0,0,0,0.192522,0.192522,0.292522,0,0,0,0,0,0,0,0,0,9,1,0,0.505988,0.202994,0.292522,0.109953
5797,0,0,0.642522,0,0,0,0,0.202994,0.202994,0.302994,0,0,0,0,0,0,0,0,0,10,1,0,0.359925,0.129963,0.302994,0.550137
11585,0,0,0.303859,0,0,0,0,0.129963,0.129963,0.229963,0,0,0,0,0,0,0,0,0,7,1,0,0.552843,0.226422,0.229963,0.195889
8609,0,0,0.402928,0,0,0,0,0.226422,0.226422,0.326422,0,0,0,0,0,0,0,0,0,11,1,0,0.453647,0.176824,0.326422,0.326406
11282,0,0,0.396904,0,0,0,0,0.176824,0.176824,0.276824,0,0,0,0,0,0,0,0,0,9,1,0,0.542759,0.22138,0.276824,0.37291
8797,0,0,0.408949,0,0,0,0,0.22138,0.22138,0.32138,0,0,0,0,0,0,0,0,0,10,1,0,0.459906,0.179953,0.32138,0.108063
9440,0,0,0.459269,0,0,0,0,0.179953,0.179953,0.279953,0,0,0,0,0,0,0,0,0,9,1,0,0.481341,0.190671,0.279953,0.578344
9833,0,0,0.593168,0,0,0,0,0.190671,0.190671,0.290671,0,0,0,0,0,0,0,0,0,9,1,0,0.494448,0.197224,0.290671,0.341473
6279,0,0,0.353035,0,0,0,0,0.197224,0.197224,0.297224,0,0,0,0,0,0,0,0,0,9,1,0,0.375987,0.137994,0.297224,0.343939
11719,0,0,0.244767,0,0,0,0,0.137994,0.137994,0.237994,0,0,0,0,0,0,0,0,0,7,1,0,0.557305,0.228652,0.237994,0.267378
12934,0,0,0.495097,0,0,0,0,0.228652,0.228652,0.328652,0,0,0,0,0,0,0,0,0,11,1,0,0.597831,0.248916,0.328652,0.494278
6543,0,0,0.599732,0,0,0,0,0.248916,0.248916,0.348916,0,0,0,0,0,0,0,0,0,11,1,0,0.384779,0.14239,0.348916,0.55575
9929,0,0,0.504332,0,0,0,0,0.14239,0.14239,0.24239,0,0,0,0,0,0,0,0,0,7,1,0,0.497661,0.198831,0.24239,0.579536
12691,0,0,0.452184,0,0,0,0,0.198831,0.198831,0.298831,0,0,0,0,0,0,0,0,0,9,1,0,0.589726,0.244863,0.298831,0.168698
10192,0,0,0.414223,0,0,0,0,0.244863,0.244863,0.344863,0,0,0,0,0,0,0,0,0,11,1,0,0.506414,0.203207,0.344863,0.0727013
5522,0,0,0.29632,0,0,0,0,0.203207,0.203207,0.303207,0,0,0,0,0,0,0,0,0,10,1,0,0.350744,0.125372,0.303207,0.435801
8915,0,0,0.545255,0,0,0,0,0.125372,0.125372,0.225372,0,0,0,0,0,0,0,0,0,7,1,0,0.463839,0.18192,0.225372,0.108432
5080,0,0,0.550173,0,0,0,0,0.18192,0.18192,0.28192,0,0,0,0,0,0,0,0,0,9,1,0,0.336013,0.118007,0.28192,0.604679
9426,0,0,0.658963,0,0,0,0,0.118007,0.118007,0.218007,0,0,0,0,0,0,0,0,0,6,1,0,0.480884,0.190442,0.218007,0.476839
8307,0,0,0.702194,0,0,0,0,0.190442,0.190442,0.290442,0,0,0,0,0,0,0,0,0,9,1,0,0.443568,0.171784,0.290442,0.193054
